,name,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,code,notes
97,Israel,1257968.0,1345335.0,1435825.0,1525358.0,1611168.0,1691873.0,1767489.0,1839371.0,1910043.0,1982760.0,2060476.0,2144648.0,2234199.0,2325149.0,2411782.0,2490322.0,2558716.0,2619102.0,2676972.0,2740066.0,2813746.0,2900016.0,2996475.0,3098785.0,3200533.0,3296931.0,3387048.0,3472118.0,3552297.0,3628307.0,3700916.0,3770694.0,3838109.0,3903954.0,3969182.0,4035062.0,4100542.0,4167130.0,4241786.0,4333578.0,4448348.0,4589305.0,4752826.0,4929413.0,5105571.0,5271368.0,5424241.0,5566551.0,5699279.0,5824944.0,5945949.0,6060679.0,6169311.0,6278374.0,6396511.0,6529470.0,6680641.0,6847148.0,7020832.0,7190037.0,7346446.0,7487095.0,7614946.0,7734834.0,7854216.0,7978496.0,8108984.0,8243849.0,8381507.0,8519373.0,8655541.0,8789776.0,8922893.0,9055151.0,9187044.0,9318959.0,9450931.0,9582849.0,9714849.0,9847097.0,9979695.0,10112739.0,10246257.0,10380262.0,10514784.0,10649797.0,10785322.0,10921346.0,11057937.0,11195123.0,11332909.0,11471252.0,11610081.0,11749267.0,11888608.0,12027944.0,12167173.0,12306205.0,12444875.0,12583006.0,12720415.0,12857026.0,12992748.0,13127435.0,13260964.0,13393200.0,13524115.0,13653677.0,13781856.0,13908719.0,14034287.0,14158593.0,14281604.0,14403393.0,14524030.0,14643556.0,14762002.0,14879417.0,14995919.0,15111714.0,15226912.0,15341567.0,15455643.0,15569105.0,15681895.0,15793945.0,15905203.0,16015647.0,16125202.0,16233754.0,16341218.0,16447535.0,16552624.0,16656324.0,16758485.0,16858948.0,16957652.0,17054532.0,17149516.0,17242542.0,17333599.0,17422608.0,17509544.0,17594359.0,17677030.0,17757530.0,17835851.0,17911993.0,17985978.0,18057810.0,18127523.0,376,
98,Italy,46598599.0,47009982.0,47390571.0,47737391.0,48051041.0,48335577.0,48598903.0,48852439.0,49110365.0,49388394.0,49699947.0,50052174.0,50442350.0,50856405.0,51273234.0,51677247.0,52062749.0,52433478.0,52794534.0,53154575.0,53518966.0,53888880.0,54258737.0,54619240.0,54957795.0,55265280.0,55537953.0,55777881.0,55988983.0,56177842.0,56349352.0,56505476.0,56644860.0,56765250.0,56863131.0,56936776.0,56983931.0,57007737.0,57018193.0,57028707.0,57048237.0,57088125.0,57145308.0,57197610.0,57213538.0,57174412.0,57065231.0,56903633.0,56742755.0,56655629.0,56692178.0,56875148.0,57182521.0,57564589.0,57948421.0,58281209.0,58542619.0,58747862.0,58922116.0,59105622.0,59325232.0,59589070.0,59879469.0,60166828.0,60409622.0,60578489.0,60663068.0,60673694.0,60627291.0,60550092.0,60461828.0,60367471.0,60262779.0,60147515.0,60019210.0,59876553.0,59720998.0,59555936.0,59384053.0,59208465.0,59031473.0,58854136.0,58676378.0,58497943.0,58317984.0,58135630.0,57950863.0,57763188.0,57570551.0,57370314.0,57160351.0,56939921.0,56708664.0,56465444.0,56209069.0,55938767.0,55654040.0,55355051.0,55042557.0,54717743.0,54381674.0,54035024.0,53678214.0,53311852.0,52936525.0,52553011.0,52162252.0,51765524.0,51364498.0,50961020.0,50556885.0,50153191.0,49751216.0,49353137.0,48961402.0,48578015.0,48204108.0,47840253.0,47487133.0,47145194.0,46814710.0,46496013.0,46189200.0,45893864.0,45609307.0,45334850.0,45070245.0,44815025.0,44568080.0,44328034.0,44093706.0,43864476.0,43639906.0,43419350.0,43202194.0,42987886.0,42776012.0,42566242.0,42358299.0,42151978.0,41947134.0,41743690.0,41541596.0,41340927.0,41141750.0,40944256.0,40748682.0,40555348.0,40364623.0,40176959.0,39992910.0,380,
99,Jamaica,1402903.0,1437066.0,1468233.0,1495935.0,1520093.0,1540957.0,1559145.0,1575685.0,1591821.0,1609016.0,1628524.0,1651067.0,1676500.0,1703660.0,1730739.0,1756508.0,1780522.0,1803324.0,1825873.0,1849658.0,1875637.0,1904281.0,1935089.0,1966978.0,1998313.0,2028019.0,2055371.0,2080824.0,2105903.0,2132784.0,2162839.0,2196921.0,2234062.0,2271735.0,2306367.0,2335510.0,2358165.0,2375400.0,2389415.0,2403464.0,2419901.0,2439329.0,2461047.0,2484583.0,2509042.0,2533705.0,2558631.0,2583914.0,2608874.0,2632677.0,2654698.0,2674706.0,2692843.0,2709438.0,2725017.0,2740000.0,2754414.0,2768229.0,2781869.0,2795839.0,2810464.0,2825932.0,2842128.0,2858710.0,2875137.0,2891024.0,2906242.0,2920848.0,2934853.0,2948277.0,2961161.0,2973462.0,2985087.0,2995999.0,3006090.0,3015323.0,3023669.0,3031103.0,3037622.0,3043254.0,3047969.0,3051790.0,3054709.0,3056689.0,3057750.0,3057892.0,3057125.0,3055440.0,3052867.0,3049439.0,3045162.0,3040063.0,3034162.0,3027465.0,3020005.0,3011813.0,3002909.0,2993297.0,2982996.0,2971999.0,2960321.0,2947964.0,2934958.0,2921309.0,2906988.0,2892026.0,2876425.0,2860192.0,2843344.0,2825903.0,2807871.0,2789256.0,2770087.0,2750371.0,2730085.0,2709264.0,2687899.0,2666019.0,2643631.0,2620721.0,2597320.0,2573437.0,2549085.0,2524296.0,2499105.0,2473543.0,2447627.0,2421386.0,2394862.0,2368100.0,2341110.0,2313947.0,2286635.0,2259198.0,2231663.0,2204082.0,2176465.0,2148823.0,2121197.0,2093578.0,2066013.0,2038501.0,2011054.0,1983665.0,1956331.0,1929044.0,1901806.0,1874603.0,1847424.0,1820270.0,1793106.0,388,
100,Japan,82802084.0,84316265.0,85659438.0,86869979.0,87980574.0,89018255.0,90004180.0,90953812.0,91877637.0,92782242.0,93673612.0,94560714.0,95458517.0,96389422.0,97379402.0,98447007.0,99596075.0,100822283.0,102124002.0,103496032.0,104929260.0,106427102.0,107976030.0,109528514.0,111022692.0,112413362.0,113679190.0,114827826.0,115879222.0,116867356.0,117816942.0,118732838.0,119605254.0,120427643.0,121189269.0,121883483.0,122509119.0,123072720.0,123584522.0,124058517.0,124505243.0,124929764.0,125331300.0,125707407.0,126053127.0,126365486.0,126644099.0,126892745.0,127117436.0,127326063.0,127524168.0,127713824.0,127893075.0,128058368.0,128204183.0,128326115.0,128422740.0,128494050.0,128538644.0,128555196.0,128542349.0,128498966.0,128423571.0,128314189.0,128168630.0,127985139.0,127763267.0,127502728.0,127202190.0,126860299.0,126476458.0,126050796.0,125584839.0,125081316.0,124543923.0,123975981.0,123379107.0,122754999.0,122107379.0,121440546.0,120758056.0,120062518.0,119355235.0,118636758.0,117906953.0,117166138.0,116415510.0,115657089.0,114892928.0,114125389.0,113356481.0,112587239.0,111818498.0,111051701.0,110288300.0,109529352.0,108775261.0,108025990.0,107281347.0,106540925.0,105804023.0,105070735.0,104340206.0,103609652.0,102875493.0,102134984.0,101387484.0,100633223.0,99871668.0,99102486.0,98325804.0,97541836.0,96751617.0,95957186.0,95161223.0,94366259.0,93573720.0,92785137.0,92003310.0,91231455.0,90472359.0,89727265.0,88997469.0,88285664.0,87594804.0,86926934.0,86283334.0,85663573.0,85065739.0,84486888.0,83924568.0,83378013.0,82847122.0,82330880.0,81828306.0,81338411.0,80860404.0,80393392.0,79936260.0,79487833.0,79047116.0,78613363.0,78186029.0,77764739.0,77349198.0,76939124.0,76534218.0,76134154.0,75738588.0,75347139.0,74959378.0,392,
101,Jordan,481319.0,536398.0,576275.0,609980.0,644124.0,682975.0,728205.0,779111.0,832979.0,885586.0,933102.0,973983.0,1010647.0,1050212.0,1102404.0,1173603.0,1267063.0,1378995.0,1500168.0,1617427.0,1721315.0,1809193.0,1883923.0,1948443.0,2007735.0,2065916.0,2123180.0,2179361.0,2237936.0,2303116.0,2377997.0,2464870.0,2563525.0,2671413.0,2784457.0,2900055.0,3015294.0,3131800.0,3256552.0,3399333.0,3565888.0,3760493.0,3977667.0,4201559.0,4410357.0,4588842.0,4732848.0,4848536.0,4943975.0,5031754.0,5122495.0,5217328.0,5317514.0,5434036.0,5580241.0,5765639.0,5991547.0,6255290.0,6556473.0,6893258.0,7261541.0,7662858.0,8089963.0,8518992.0,8918822.0,9266573.0,9554286.0,9785840.0,9965322.0,10101697.0,10203140.0,10269022.0,10300862.0,10312321.0,10320863.0,10339846.0,10375033.0,10425955.0,10491794.0,10569078.0,10655185.0,10750912.0,10857676.0,10973680.0,11096407.0,11223654.0,11354717.0,11488875.0,11623905.0,11757187.0,11886728.0,12011318.0,12130730.0,12245166.0,12355339.0,12461737.0,12564204.0,12662354.0,12756298.0,12846264.0,12932404.0,13014810.0,13093515.0,13168770.0,13240874.0,13310073.0,13376450.0,13440065.0,13500983.0,13559240.0,13614888.0,13667968.0,13718494.0,13766400.0,13811604.0,13853995.0,13893570.0,13930329.0,13964259.0,13995350.0,14023578.0,14048943.0,14071438.0,14091015.0,14107669.0,14121364.0,14132099.0,14139924.0,14144829.0,14146860.0,14146040.0,14142411.0,14136026.0,14126964.0,14115326.0,14101212.0,14084669.0,14065778.0,14044645.0,14021356.0,13996068.0,13968808.0,13939676.0,13908671.0,13875876.0,13841323.0,13805054.0,13767134.0,13727622.0,13686581.0,13644110.0,400,
102,Kazakhstan,6703000.0,6811564.0,7006641.0,7269054.0,7582298.0,7932517.0,8308593.0,8702076.0,9106900.0,9518906.0,9934564.0,10349422.0,10756931.0,11147860.0,11511856.0,11841926.0,12132560.0,12385706.0,12611432.0,12824614.0,13036140.0,13250211.0,13463985.0,13673014.0,13869975.0,14050227.0,14212145.0,14359629.0,14499957.0,14643133.0,14796175.0,14958897.0,15128090.0,15303316.0,15483411.0,15665594.0,15852524.0,16039253.0,16205998.0,16326848.0,16383881.0,16373308.0,16302809.0,16181161.0,16022224.0,15839357.0,15631926.0,15406005.0,15190168.0,15020573.0,14922724.0,14910207.0,14976184.0,15100045.0,15250016.0,15402803.0,15551263.0,15702112.0,15862126.0,16043015.0,16252273.0,16490669.0,16751523.0,17026118.0,17302619.0,17572010.0,17830902.0,18080023.0,18319616.0,18551428.0,18776707.0,18994958.0,19205038.0,19407012.0,19601103.0,19787745.0,19967004.0,20139592.0,20307506.0,20473297.0,20639019.0,20805380.0,20972507.0,21140980.0,21311224.0,21483455.0,21657965.0,21834689.0,22012968.0,22191829.0,22370403.0,22548420.0,22725585.0,22901043.0,23073764.0,23242950.0,23408180.0,23569278.0,23725806.0,23877473.0,24024036.0,24165344.0,24301413.0,24432556.0,24559246.0,24681909.0,24800679.0,24915710.0,25027481.0,25136555.0,25243435.0,25348352.0,25451441.0,25552849.0,25652704.0,25751107.0,25848175.0,25943964.0,26038451.0,26131493.0,26223002.0,26313002.0,26401473.0,26488280.0,26573284.0,26656354.0,26737428.0,26816461.0,26893499.0,26968606.0,27041822.0,27113063.0,27182246.0,27249297.0,27314152.0,27376705.0,27436838.0,27494424.0,27549277.0,27601175.0,27649907.0,27695301.0,27737118.0,27775201.0,27809352.0,27839349.0,27864949.0,27885886.0,27901896.0,27912650.0,27917815.0,398,Until 1991 part of the USSR
103,Kenya,6076757.0,6242107.0,6415955.0,6598172.0,6788705.0,6987658.0,7195224.0,7411766.0,7637725.0,7873623.0,8120082.0,8377692.0,8647002.0,8928510.0,9222692.0,9530163.0,9851453.0,10187487.0,10539909.0,10910677.0,11301394.0,11713046.0,12146070.0,12600799.0,13077341.0,13575898.0,14096258.0,14638887.0,15205381.0,15797771.0,16417203.0,17063870.0,17736326.0,18431760.0,19146403.0,19877078.0,20622560.0,21382111.0,22153685.0,22935088.0,23724574.0,24521714.0,25326080.0,26136217.0,26950508.0,27768297.0,28589456.0,29415660.0,30250488.0,31098763.0,31964557.0,32848569.0,33751746.0,34678781.0,35635267.0,36624897.0,37649039.0,38705934.0,39791984.0,40901798.0,42030684.0,43178270.0,44343469.0,45519986.0,46700063.0,47878339.0,49051531.0,50221146.0,51392570.0,52573967.0,53771300.0,54985702.0,56215224.0,57458890.0,58714809.0,59981315.0,61257805.0,62544007.0,63838873.0,65141208.0,66449655.0,67763327.0,69080710.0,70399094.0,71715180.0,73026286.0,74330860.0,75628137.0,76917348.0,78198021.0,79469672.0,80731501.0,81982714.0,83222923.0,84451839.0,85669262.0,86874596.0,88067550.0,89248341.0,90417451.0,91575092.0,92721076.0,93854785.0,94975542.0,96082461.0,97174763.0,98251904.0,99313432.0,100358739.0,101387221.0,102398265.0,103391396.0,104366031.0,105321310.0,106256278.0,107170157.0,108062430.0,108932874.0,109781229.0,110607416.0,111411341.0,112192781.0,112951558.0,113687746.0,114401474.0,115092855.0,115761932.0,116408650.0,117032946.0,117634731.0,118213964.0,118770733.0,119305196.0,119817567.0,120308118.0,120777093.0,121224699.0,121651197.0,122056865.0,122442008.0,122806997.0,123152115.0,123477705.0,123784131.0,124071711.0,124340818.0,124591847.0,124825207.0,125041348.0,125240733.0,125423855.0,404,
104,Kiribati,33050.0,33615.0,34270.0,34976.0,35750.0,36566.0,37428.0,38317.0,39241.0,40206.0,41196.0,42234.0,43283.0,44342.0,45392.0,46429.0,47429.0,48403.0,49354.0,50267.0,51142.0,51979.0,52775.0,53558.0,54334.0,55114.0,55922.0,56759.0,57613.0,58469.0,59296.0,60101.0,60887.0,61736.0,62745.0,63989.0,65504.0,67244.0,69087.0,70849.0,72394.0,73692.0,74767.0,75711.0,76668.0,77716.0,78904.0,80188.0,81558.0,82969.0,84405.0,85844.0,87308.0,88840.0,90498.0,92319.0,94341.0,96531.0,98760.0,100928.0,102930.0,104735.0,106359.0,107887.0,109387.0,110927.0,112529.0,114153.0,115842.0,117608.0,119446.0,121388.0,123416.0,125501.0,127580.0,129619.0,131607.0,133539.0,135445.0,137324.0,139178.0,141019.0,142844.0,144661.0,146472.0,148277.0,150098.0,151927.0,153759.0,155629.0,157493.0,159389.0,161295.0,163227.0,165164.0,167104.0,169036.0,170967.0,172897.0,174810.0,176718.0,178588.0,180438.0,182276.0,184082.0,185843.0,187591.0,189310.0,191002.0,192645.0,194264.0,195846.0,197386.0,198901.0,200388.0,201863.0,203319.0,204752.0,206186.0,207592.0,209003.0,210386.0,211766.0,213133.0,214487.0,215830.0,217167.0,218484.0,219781.0,221062.0,222310.0,223531.0,224727.0,225882.0,227002.0,228095.0,229130.0,230147.0,231113.0,232044.0,232920.0,233752.0,234540.0,235276.0,235991.0,236655.0,237283.0,237888.0,238435.0,238963.0,239471.0,296,Formerly Gilbert and Ellice Islands
105,Kuwait,153103.0,158010.0,162804.0,167991.0,174148.0,181893.0,191888.0,204890.0,221615.0,242796.0,269026.0,300581.0,337346.0,378756.0,423900.0,472032.0,523169.0,577164.0,632911.0,688972.0,744444.0,798639.0,851918.0,905639.0,961773.0,1021725.0,1085866.0,1153573.0,1224063.0,1296077.0,1368680.0,1439334.0,1507636.0,1576975.0,1652150.0,1735278.0,1832302.0,1938916.0,2034850.0,2092786.0,2095350.0,2031297.0,1912425.0,1772607.0,1659304.0,1605907.0,1626858.0,1710257.0,1831121.0,1951642.0,2045123.0,2103273.0,2136991.0,2161626.0,2200498.0,2270196.0,2373661.0,2504026.0,2656010.0,2821041.0,2991884.0,3168054.0,3348852.0,3526382.0,3690939.0,3835588.0,3956862.0,4056102.0,4137314.0,4207077.0,4270563.0,4328553.0,4380330.0,4427849.0,4473163.0,4517863.0,4563139.0,4609350.0,4656026.0,4702183.0,4747083.0,4790790.0,4833716.0,4875973.0,4917680.0,4958906.0,4999597.0,5039622.0,5078688.0,5116428.0,5152526.0,5186892.0,5219478.0,5249982.0,5278094.0,5303567.0,5326361.0,5346542.0,5364283.0,5379849.0,5393471.0,5405282.0,5415437.0,5424189.0,5431859.0,5438755.0,5445071.0,5451027.0,5456944.0,5463145.0,5469955.0,5477537.0,5486047.0,5495716.0,5506761.0,5519350.0,5533592.0,5549484.0,5566991.0,5586035.0,5606517.0,5628387.0,5651531.0,5675759.0,5700779.0,5726356.0,5752342.0,5778616.0,5804873.0,5830791.0,5856128.0,5880737.0,5904534.0,5927381.0,5949178.0,5969851.0,5989353.0,6007669.0,6024908.0,6041203.0,6056687.0,6071456.0,6085581.0,6099136.0,6112197.0,6124851.0,6137282.0,6149661.0,6162207.0,6175206.0,6188983.0,414,
106,Kyrgyzstan,1740005.0,1765557.0,1795141.0,1828202.0,1864497.0,1904069.0,1947222.0,1994559.0,2046913.0,2105187.0,2170091.0,2241761.0,2319450.0,2401462.0,2485425.0,2569448.0,2653050.0,2736074.0,2817324.0,2895538.0,2969857.0,3039759.0,3105533.0,3168293.0,3229683.0,3291074.0,3352615.0,3414330.0,3477224.0,3542511.0,3610974.0,3682660.0,3757168.0,3834140.0,3913018.0,3993077.0,4075144.0,4158584.0,4239283.0,4311856.0,4372885.0,4419627.0,4454192.0,4483844.0,4518808.0,4566096.0,4629403.0,4705651.0,4786772.0,4861121.0,4920712.0,4962839.0,4991478.0,5013538.0,5038995.0,5075340.0,5124379.0,5184384.0,5254969.0,5334708.0,5422298.0,5517927.0,5621583.0,5731312.0,5844521.0,5959126.0,6074327.0,6189727.0,6304025.0,6415851.0,6524191.0,6628347.0,6728270.0,6824517.0,6918098.0,7009829.0,7099810.0,7187967.0,7274738.0,7360647.0,7446106.0,7531314.0,7616385.0,7701549.0,7786988.0,7872853.0,7959209.0,8046044.0,8133160.0,8220280.0,8307138.0,8393641.0,8479733.0,8565129.0,8649548.0,8732748.0,8814571.0,8894947.0,8973732.0,9050817.0,9126098.0,9199515.0,9271016.0,9340593.0,9408243.0,9473988.0,9537832.0,9599789.0,9659958.0,9718448.0,9775367.0,9830773.0,9884689.0,9937222.0,9988447.0,10038474.0,10087324.0,10135036.0,10181639.0,10227194.0,10271694.0,10315139.0,10357562.0,10398939.0,10439270.0,10478516.0,10516682.0,10553713.0,10589545.0,10624088.0,10657270.0,10689055.0,10719393.0,10748238.0,10775478.0,10801089.0,10824989.0,10847211.0,10867730.0,10886540.0,10903688.0,10919138.0,10932928.0,10945037.0,10955486.0,10964277.0,10971461.0,10977058.0,10981132.0,10983735.0,10984938.0,417,Until 1991 part of the USSR
107,Laos,1682915.0,1723216.0,1764044.0,1805537.0,1847794.0,1890850.0,1934816.0,1979730.0,2025666.0,2072708.0,2120892.0,2170340.0,2221123.0,2273352.0,2327137.0,2382586.0,2439197.0,2496927.0,2556845.0,2620448.0,2688429.0,2762264.0,2840842.0,2919288.0,2990963.0,3051583.0,3098962.0,3135839.0,3168838.0,3207331.0,3258149.0,3323353.0,3401193.0,3489910.0,3586315.0,3687889.0,3794204.0,3905530.0,4020817.0,4138845.0,4258471.0,4379234.0,4500346.0,4619946.0,4735837.0,4846477.0,4951189.0,5050308.0,5144601.0,5235339.0,5323701.0,5409584.0,5493247.0,5576640.0,5662199.0,5751675.0,5846075.0,5944950.0,6046630.0,6148621.0,6249168.0,6347564.0,6444527.0,6541302.0,6639763.0,6741160.0,6845848.0,6953031.0,7061498.0,7169456.0,7275556.0,7379358.0,7481026.0,7580608.0,7678397.0,7774527.0,7868912.0,7961311.0,8051684.0,8140008.0,8226277.0,8310415.0,8392395.0,8472242.0,8550006.0,8625713.0,8699342.0,8770832.0,8840139.0,8907193.0,8971941.0,9034337.0,9094331.0,9151849.0,9206826.0,9259159.0,9308819.0,9355784.0,9399971.0,9441307.0,9479753.0,9515239.0,9547817.0,9577470.0,9604286.0,9628270.0,9649449.0,9667828.0,9683421.0,9696226.0,9706271.0,9713568.0,9718160.0,9720068.0,9719302.0,9715885.0,9709890.0,9701320.0,9690251.0,9676726.0,9660812.0,9642563.0,9622038.0,9599321.0,9574524.0,9547727.0,9519008.0,9488440.0,9456102.0,9422099.0,9386516.0,9349417.0,9310871.0,9270923.0,9229644.0,9187103.0,9143332.0,9098401.0,9052317.0,9005127.0,8956836.0,8907499.0,8857147.0,8805850.0,8753656.0,8700614.0,8646762.0,8592154.0,8536795.0,8480744.0,8423978.0,418,
108,Latvia,1926568.0,1933995.0,1945956.0,1961660.0,1980396.0,2001570.0,2024678.0,2049313.0,2075181.0,2102010.0,2129584.0,2157660.0,2185873.0,2213805.0,2240947.0,2266938.0,2291471.0,2314506.0,2336318.0,2357389.0,2378022.0,2398380.0,2418280.0,2437180.0,2454397.0,2469439.0,2482197.0,2492984.0,2502518.0,2511735.0,2521381.0,2531016.0,2540444.0,2550932.0,2564118.0,2580763.0,2602152.0,2626906.0,2649835.0,2663943.0,2664447.0,2649161.0,2620254.0,2582658.0,2543632.0,2508476.0,2478832.0,2453310.0,2430546.0,2408088.0,2384150.0,2358689.0,2332528.0,2305845.0,2278922.0,2251996.0,2225063.0,2198089.0,2171248.0,2144784.0,2118855.0,2093606.0,2069018.0,2044950.0,2021220.0,1997675.0,1974265.0,1951097.0,1928461.0,1906740.0,1886202.0,1866934.0,1848834.0,1831650.0,1815001.0,1798634.0,1782474.0,1766561.0,1750867.0,1735397.0,1720156.0,1705094.0,1690194.0,1675548.0,1661240.0,1647332.0,1633857.0,1620789.0,1608100.0,1595756.0,1583723.0,1571992.0,1560551.0,1549419.0,1538613.0,1528093.0,1517884.0,1507945.0,1498224.0,1488652.0,1479176.0,1469770.0,1460427.0,1451105.0,1441758.0,1432358.0,1422891.0,1413349.0,1403746.0,1394078.0,1384395.0,1374664.0,1364931.0,1355199.0,1345534.0,1335981.0,1326551.0,1317250.0,1308106.0,1299159.0,1290426.0,1281922.0,1273648.0,1265640.0,1257914.0,1250476.0,1243342.0,1236504.0,1229934.0,1223621.0,1217518.0,1211626.0,1205939.0,1200420.0,1195037.0,1189739.0,1184527.0,1179387.0,1174314.0,1169303.0,1164351.0,1159454.0,1154588.0,1149734.0,1144861.0,1139961.0,1134991.0,1129963.0,1124862.0,1119673.0,1114401.0,428,Until 1991 part of the USSR
109,Lebanon,1334617.0,1358226.0,1392730.0,1434848.0,1481968.0,1532120.0,1584039.0,1637130.0,1691382.0,1747168.0,1804935.0,1864613.0,1925295.0,1984999.0,2041231.0,2092373.0,2136617.0,2174732.0,2210769.0,2250454.0,2297436.0,2354046.0,2417837.0,2481943.0,2536772.0,2575746.0,2596409.0,2601734.0,2597202.0,2590911.0,2588928.0,2594299.0,2606148.0,2622072.0,2638056.0,2651992.0,2660873.0,2667957.0,2684682.0,2726438.0,2803032.0,2921700.0,3076133.0,3246129.0,3403359.0,3528379.0,3610663.0,3658425.0,3693514.0,3747762.0,3842774.0,3990999.0,4182205.0,4388378.0,4569377.0,4698761.0,4759760.0,4767347.0,4764745.0,4813026.0,4953064.0,5202022.0,5537620.0,5913016.0,6261046.0,6532681.0,6714281.0,6819373.0,6859408.0,6855709.0,6825442.0,6769151.0,6684847.0,6585116.0,6485336.0,6397245.0,6326656.0,6273635.0,6236666.0,6211494.0,6194842.0,6187331.0,6190354.0,6202039.0,6219813.0,6241509.0,6266368.0,6293899.0,6322508.0,6350453.0,6376397.0,6399438.0,6419415.0,6436853.0,6452762.0,6467870.0,6482179.0,6495323.0,6507344.0,6518285.0,6528162.0,6536997.0,6544773.0,6551459.0,6556982.0,6561273.0,6564326.0,6566127.0,6566583.0,6565615.0,6563136.0,6559138.0,6553633.0,6546617.0,6538088.0,6528096.0,6516635.0,6503764.0,6489525.0,6474019.0,6457325.0,6439495.0,6420579.0,6400688.0,6379920.0,6358360.0,6336069.0,6313141.0,6289617.0,6265588.0,6241139.0,6216316.0,6191168.0,6165704.0,6139967.0,6113978.0,6087744.0,6061327.0,6034723.0,6007968.0,5981070.0,5954036.0,5926898.0,5899660.0,5872351.0,5844977.0,5817525.0,5790040.0,5762486.0,5734883.0,5707209.0,422,
110,Lesotho,704686.0,716810.0,729000.0,741338.0,753899.0,766763.0,779974.0,793594.0,807664.0,822214.0,837264.0,852892.0,869132.0,886061.0,903757.0,922307.0,941798.0,962279.0,983683.0,1005911.0,1028930.0,1052619.0,1077102.0,1102885.0,1130634.0,1160795.0,1193517.0,1228527.0,1265211.0,1302670.0,1340258.0,1377808.0,1415362.0,1452727.0,1489685.0,1526132.0,1561687.0,1596395.0,1630993.0,1666564.0,1703757.0,1742534.0,1782284.0,1822237.0,1861323.0,1898598.0,1934294.0,1968054.0,1997524.0,2019732.0,2032805.0,2035738.0,2029832.0,2018355.0,2005953.0,1996115.0,1989933.0,1986926.0,1987130.0,1990135.0,1995575.0,2003793.0,2014988.0,2028528.0,2043448.0,2059011.0,2075041.0,2091532.0,2108327.0,2125267.0,2142252.0,2159067.0,2175695.0,2192400.0,2209599.0,2227568.0,2246369.0,2265852.0,2285743.0,2305604.0,2325171.0,2344315.0,2363092.0,2381584.0,2399914.0,2418180.0,2436353.0,2454389.0,2472266.0,2489961.0,2507457.0,2524738.0,2541779.0,2558547.0,2574986.0,2591078.0,2606771.0,2622061.0,2636928.0,2651340.0,2665265.0,2678711.0,2691647.0,2704056.0,2715929.0,2727261.0,2738023.0,2748240.0,2757879.0,2766942.0,2775445.0,2783389.0,2790751.0,2797532.0,2803739.0,2809328.0,2814323.0,2818731.0,2822572.0,2825885.0,2828683.0,2830976.0,2832774.0,2834099.0,2834945.0,2835357.0,2835326.0,2834854.0,2833927.0,2832504.0,2830569.0,2828122.0,2825160.0,2821719.0,2817810.0,2813476.0,2808705.0,2803516.0,2797874.0,2791783.0,2785233.0,2778213.0,2770749.0,2762832.0,2754481.0,2745709.0,2736503.0,2726884.0,2716841.0,2706364.0,2695438.0,426,
